KOI Name,NExScI Disposition,Kepler Name,Period,Transit Depth,Teq,KOI count,Planet Radius,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass
K07291.01,CANDIDATE,,25.9136674,109.7,966.0,1,3.37,6167.0,3.804,-0.2,2.346,1.2790000000000001
K07292.01,FALSE POSITIVE,,8.5412411,298.8,767.0,1,1.4,5602.0,4.614,-0.5,0.732,0.8320000000000001
K01078.01,CONFIRMED,Kepler-267 b,3.353732008,1264.7,615.0,3,1.65,3789.0,4.781000000000001,-0.34,0.46,0.467
K01078.02,CONFIRMED,Kepler-267 c,6.877446032999999,1632.3,484.0,3,2.05,3789.0,4.781000000000001,-0.34,0.46,0.467
K01078.03,CONFIRMED,Kepler-267 d,28.46464804,1629.8,301.0,3,1.87,3789.0,4.781000000000001,-0.34,0.46,0.467
K04070.01,FALSE POSITIVE,,0.7936631559999999,186.2,1614.0,1,1.14,5077.0,4.533,0.21,0.825,0.8490000000000001
K00082.01,CONFIRMED,Kepler-102 e,16.145671932,941.1,546.0,6,2.48,4900.0,4.602,0.08,0.741,0.8059999999999999
K00082.02,CONFIRMED,Kepler-102 d,10.31174786,275.9,634.0,6,1.34,4900.0,4.602,0.08,0.741,0.8059999999999999
K00082.03,CONFIRMED,Kepler-102 f,27.4536146,136.4,457.0,6,0.95,4900.0,4.602,0.08,0.741,0.8059999999999999
K00082.04,CONFIRMED,Kepler-102 c,7.07136119,65.7,719.0,6,0.63,4900.0,4.602,0.08,0.741,0.8059999999999999
K00082.05,CONFIRMED,Kepler-102 b,5.28691996,41.5,792.0,6,0.51,4900.0,4.602,0.08,0.741,0.8059999999999999
K00082.06,CANDIDATE,,22.4098677,69.8,489.0,6,0.73,4900.0,4.602,0.08,0.741,0.8059999999999999
K01870.01,CONFIRMED,Kepler-989 b,7.96431492,746.0,805.0,1,2.44,5185.0,4.44,0.16,0.91,0.831
K04843.01,FALSE POSITIVE,,373.60683,534.8,271.0,1,2.5,6184.0,4.448,-0.06,1.038,1.1
K07293.01,FALSE POSITIVE,,1.013922622,34957.0,1392.0,1,31.98,5110.0,4.618,-0.78,0.647,0.632
K05773.01,FALSE POSITIVE,,24.614775,229.4,574.0,1,1.28,5654.0,4.5360000000000005,-0.16,0.8490000000000001,0.904
K00427.01,CANDIDATE,,24.61480613,1798.0,586.0,3,4.2,5312.0,4.3839999999999995,0.16,0.986,0.8590000000000001
K00427.02,CONFIRMED,Kepler-549 b,42.949521999999995,959.1,487.0,3,2.98,5312.0,4.3839999999999995,0.16,0.986,0.8590000000000001
K00427.03,CONFIRMED,Kepler-549 c,117.033521,770.4,349.0,3,2.68,5312.0,4.3839999999999995,0.16,0.986,0.8590000000000001
K02427.01,FALSE POSITIVE,,2.93101771,199.1,1134.0,1,1.15,5485.0,4.5,-0.56,0.7879999999999999,0.716
K03007.01,CANDIDATE,,11.191619900000001,166.4,782.0,1,1.47,5646.0,4.4639999999999995,0.1,0.956,0.97
K01937.01,CONFIRMED,Kepler-1019 b,1.4112300230000001,388.2,1164.0,1,1.71,4575.0,4.564,0.18,0.737,0.726
K03218.01,FALSE POSITIVE,,1.21374652,28.9,1880.0,1,0.59,6238.0,4.407,-0.22,1.0490000000000002,1.022
K05774.01,FALSE POSITIVE,,1.21374744,185129.0,2441.0,1,96.19,6791.0,4.137,-0.24,1.619,1.32
K00727.01,FALSE POSITIVE,,1.213745575,2012.2,1246.0,1,21.69,4820.0,4.606,-0.44,0.6609999999999999,0.644
K07294.01,FALSE POSITIVE,,17.918743061,118355.0,942.0,1,56.94,5870.0,3.903,-1.1,1.63,0.775
K07991.01,CANDIDATE,,11.945137599999999,63.3,1337.0,1,3.32,5094.0,3.38,-0.08,4.163,1.517
K08197.01,FALSE POSITIVE,,392.94247,120.3,347.0,1,1.6,6596.0,4.073,-1.1,1.44,0.895
K06217.01,CANDIDATE,,7.7016694,155.7,1627.0,1,4.44,5174.0,3.228,-0.86,3.608,0.802
K02405.01,FALSE POSITIVE,,0.872952088,137.3,3165.0,1,25.5,7102.0,3.972,-0.28,2.082,1.48
K02212.01,CONFIRMED,Kepler-1144 b,17.14648756,440.3,811.0,1,3.64,5559.0,4.127,0.14,1.412,0.9740000000000001
K08198.01,FALSE POSITIVE,,373.89398,730.0,206.0,1,2.51,5263.0,4.574,-0.66,0.6990000000000001,0.6679999999999999
K02283.01,FALSE POSITIVE,,17.40208965,616.5,422.0,1,16.37,4098.0,4.662,0.08,0.615,0.634
K07295.01,FALSE POSITIVE,,2.287515702,358575.0,1801.0,1,86.76,6773.0,4.306,0.21,1.391,1.4269999999999998
K08199.01,FALSE POSITIVE,,183.836254,1046.2,852.0,1,51.64,4959.0,2.569,-0.44,11.963,1.9340000000000002
K02342.01,CONFIRMED,Kepler-1199 b,15.0447098,97.9,931.0,2,1.51,5798.0,4.025,-0.4,1.525,0.899
K02342.02,FALSE POSITIVE,,354.78193999999996,193.0,325.0,2,30.53,5798.0,4.025,-0.4,1.525,0.899
K01723.01,CONFIRMED,Kepler-940 b,59.6222627,993.4,486.0,1,3.63,6108.0,4.471,-0.08,0.997,1.072
K01724.01,CONFIRMED,Kepler-941 b,17.42393582,770.9,722.0,1,3.29,6018.0,4.46,-0.2,0.9690000000000001,0.986
K07296.01,FALSE POSITIVE,,659.2907,338.1,322.0,1,4.66,6917.0,4.05,-0.28,1.837,1.383
K07992.01,CANDIDATE,,277.13367,321.2,307.0,1,1.84,6461.0,4.474,-0.52,0.971,1.025
K08200.01,FALSE POSITIVE,,5.959695592999999,151.2,937.0,1,1.13,5717.0,4.538,0.0,0.884,0.9840000000000001
K07297.01,FALSE POSITIVE,,24.847087206999998,317670.0,569.0,1,52.38,5644.0,4.55,-0.06,0.8540000000000001,0.943
K03548.01,FALSE POSITIVE,,5.017239915,144642.0,1229.0,1,41.75,6519.0,4.41,-0.36,1.079,1.091
K07993.01,FALSE POSITIVE,,3.381607,440.6,6037.0,1,117.25,3974.0,1.056,-0.36,59.437,1.4669999999999999
K04613.01,CANDIDATE,,1.962282625,68.3,1448.0,1,0.81,5726.0,4.418,-0.1,0.9790000000000001,0.915
K04544.01,FALSE POSITIVE,,158.348345,899.0,409.0,1,372.86,6521.0,4.352,0.21,1.276,1.334
K00728.01,CANDIDATE,,7.189379172000001,8126.4,1026.0,1,11.94,6214.0,4.442,0.07,1.0759999999999998,1.169
K04768.01,CANDIDATE,,3.43633133,473.5,945.0,1,1.44,5201.0,4.6160000000000005,-0.84,0.6509999999999999,0.638
K01076.01,FALSE POSITIVE,,29.12436474,6496.0,356.0,1,15.25,4457.0,4.7669999999999995,-1.48,0.48100000000000004,0.494
K00729.01,FALSE POSITIVE,,1.423799421,2008.4,1659.0,1,4.69,5962.0,4.4639999999999995,0.14,1.0190000000000001,1.102
K07994.01,FALSE POSITIVE,,0.660655454,566.9,2497.0,1,16.81,6520.0,4.375,0.07,1.215,1.2790000000000001
K08288.01,FALSE POSITIVE,,0.660663034,134.0,2385.0,1,1.32,6353.0,4.397,-0.02,1.1340000000000001,1.1740000000000002
K00730.01,CONFIRMED,Kepler-223 d,14.78767172,781.8,827.0,4,3.46,5814.0,4.269,0.16,1.248,1.055
K00730.02,CONFIRMED,Kepler-223 c,9.84824649,436.7,947.0,4,2.68,5814.0,4.269,0.16,1.248,1.055
K00730.03,CONFIRMED,Kepler-223 e,19.7243672,577.9,751.0,4,3.57,5814.0,4.269,0.16,1.248,1.055
K00730.04,CONFIRMED,Kepler-223 b,7.38443269,349.8,1042.0,4,2.42,5814.0,4.269,0.16,1.248,1.055
K00985.01,FALSE POSITIVE,,2.002779769,260.5,1311.0,1,1.42,5346.0,4.44,-0.1,0.892,0.799
K03983.01,FALSE POSITIVE,,5.14072621,145.6,1076.0,1,19.28,5751.0,4.388999999999999,0.0,1.035,0.956
K05780.01,FALSE POSITIVE,,5.14108479,611.2,1038.0,1,25.74,5893.0,4.505,0.0,0.941,1.033
K06219.01,FALSE POSITIVE,,21.025447022999998,115743.0,1123.0,1,135.84,6631.0,3.798,-0.36,2.438,1.361
K01075.01,CANDIDATE,,1.343767797,4702.6,2654.0,1,18.66,6324.0,3.8,-0.4,2.312,1.23
K02341.01,FALSE POSITIVE,,0.9905162820000001,101.6,2841.0,1,3.52,5975.0,3.755,-0.38,2.399,1.194
K03130.01,CANDIDATE,,14.863849599999998,220.6,620.0,2,2.9,5159.0,4.508,-0.16,0.8,0.752
K03130.02,CANDIDATE,,5.65245733,121.0,856.0,2,1.05,5159.0,4.508,-0.16,0.8,0.752
K02153.01,CONFIRMED,Kepler-364 c,59.980986800000004,282.4,568.0,2,2.81,6103.0,4.202,0.02,1.383,1.109
K02153.02,CONFIRMED,Kepler-364 b,25.7457957,140.3,753.0,2,1.73,6103.0,4.202,0.02,1.383,1.109
K07608.01,FALSE POSITIVE,,7.453929700000001,,,1,,,,,,
K08201.01,CANDIDATE,,392.601892,779.0,204.0,1,2.25,5307.0,4.605,-0.2,0.753,0.843
K04557.01,CANDIDATE,,5.75651958,65.3,1089.0,1,0.83,6208.0,4.454,-0.12,1.024,1.0859999999999999
K07299.01,FALSE POSITIVE,,20.867855659,82601.4,716.0,1,53.53,6095.0,4.378,-0.48,1.016,0.9
K03630.01,FALSE POSITIVE,,7.061149921,131257.0,842.0,1,43.71,5585.0,4.564,-0.28,0.7979999999999999,0.852
K00731.01,FALSE POSITIVE,,7.06115081,1526.9,886.0,1,171.85,5795.0,4.553999999999999,-0.2,0.848,0.938
K03608.01,FALSE POSITIVE,,244.83274973,40206.0,307.0,1,38.3,6105.0,4.4430000000000005,-0.24,0.993,0.997
K07995.01,FALSE POSITIVE,,145.750554,385.6,748.0,1,15.34,5096.0,3.0069999999999997,0.07,8.038,2.394
K07300.01,FALSE POSITIVE,,0.517573708,87205.0,1863.0,1,37.02,5427.0,4.633,-0.52,0.7,0.7759999999999999
K07301.01,CANDIDATE,,20.9525604,232.9,495.0,1,1.19,4885.0,4.61,-0.04,0.72,0.773
K00098.01,CONFIRMED,Kepler-14 b,6.7901208010000005,2302.3,1434.0,1,9.86,6372.0,3.9539999999999997,0.04,2.001,1.3130000000000002
K02689.01,CANDIDATE,,165.3447044,4899.0,301.0,1,6.98,5594.0,4.52,-0.4,0.812,0.7979999999999999
K00732.01,CONFIRMED,Kepler-656 b,1.260258822,1130.7,1569.0,3,3.57,5550.0,4.5,0.46,0.9540000000000001,1.05
K00732.02,CANDIDATE,,3.29534567,141.9,1139.0,3,1.23,5550.0,4.5,0.46,0.9540000000000001,1.05
K00732.03,CANDIDATE,,5.25449393,169.0,975.0,3,1.41,5550.0,4.5,0.46,0.9540000000000001,1.05
K00530.01,CONFIRMED,Kepler-587 b,10.94026745,538.6,764.0,1,2.08,5749.0,4.547,-0.1,0.8640000000000001,0.961
K07996.01,FALSE POSITIVE,,2.17813954,28.6,2073.0,1,1.0,6511.0,4.003,-0.12,1.851,1.261
K07609.01,FALSE POSITIVE,,36.136967999999996,152.0,600.0,1,1.3,6258.0,4.442,-0.12,1.046,1.102
K08202.01,FALSE POSITIVE,,452.65205999999995,175.1,345.0,1,2.41,6664.0,4.075,-0.28,1.73,1.3
K07302.01,FALSE POSITIVE,,24.70932686,29265.0,662.0,1,25.1,6065.0,4.427,-0.12,1.023,1.018
K03773.01,FALSE POSITIVE,,1.1039780000000001,,,1,,,,,,
K01077.01,FALSE POSITIVE,,1.103971357,317.9,1471.0,1,1.37,5409.0,4.609,-0.3,0.746,0.835
K00733.01,CONFIRMED,Kepler-224 c,5.924993927,1608.1,758.0,4,3.15,5016.0,4.641,-0.34,0.679,0.743
K00733.02,CONFIRMED,Kepler-224 d,11.34934848,1249.8,610.0,4,2.39,5016.0,4.641,-0.34,0.679,0.743
K00733.03,CONFIRMED,Kepler-224 b,3.13295351,435.2,937.0,4,1.39,5016.0,4.641,-0.34,0.679,0.743
K00733.04,CONFIRMED,Kepler-224 e,18.64349986,813.4,517.0,4,2.14,5016.0,4.641,-0.34,0.679,0.743
K04048.01,FALSE POSITIVE,,4.56447463,208.4,902.0,1,1.13,5270.0,4.596,-0.1,0.77,0.863
K00734.01,CONFIRMED,Kepler-657 b,24.543456600000003,1151.3,616.0,2,3.08,5955.0,4.52,-0.16,0.91,0.9990000000000001
K00734.02,CANDIDATE,,70.2780911,781.6,434.0,2,2.54,5955.0,4.52,-0.16,0.91,0.9990000000000001
K01074.01,CONFIRMED,Kepler-762 b,3.770551475,12440.0,1302.0,1,12.05,6322.0,4.426,-0.12,1.075,1.124
K07303.01,FALSE POSITIVE,,13.68369259,185514.0,635.0,1,30.6,5359.0,4.566,-0.72,0.708,0.6729999999999999
K03606.01,FALSE POSITIVE,,2.181555909,85406.9,1730.0,1,91.3,6584.0,4.331,-0.12,1.246,1.218
K02810.01,FALSE POSITIVE,,0.661749944,215.6,2420.0,2,23.92,6363.0,4.386,0.21,1.198,1.273
K02782.01,FALSE POSITIVE,,112.64596100000001,1957.9,377.0,1,35.36,5895.0,4.489,0.21,0.991,1.105
K03734.01,FALSE POSITIVE,,9.72675447,6641.6,1363.0,1,995.22,6327.0,3.84,-0.06,2.4330000000000003,1.495
K07304.01,FALSE POSITIVE,,9.726748645,393412.0,997.0,1,277.38,5618.0,4.107,-0.08,1.406,0.922
K03913.01,CANDIDATE,,0.582895412,587.5,2347.0,1,5.87,6263.0,4.46,-0.22,1.0090000000000001,1.068
K08203.01,FALSE POSITIVE,,234.66319186,243.5,328.0,1,1.68,6306.0,4.426,-0.1,1.0759999999999998,1.126
K00331.01,CONFIRMED,Kepler-525 b,18.68405716,381.5,832.0,2,3.64,5548.0,4.038,0.18,1.614,1.038
K00331.02,CANDIDATE,,10.52286678,130.2,1008.0,2,23.26,5548.0,4.038,0.18,1.614,1.038
K00735.01,CANDIDATE,,22.34213536,2264.4,526.0,1,5.19,5237.0,4.5680000000000005,-0.6,0.7070000000000001,0.674
K01152.01,FALSE POSITIVE,,4.722254104,82670.0,557.0,1,14.45,3801.0,4.776,-0.14,0.488,0.517
K06078.01,FALSE POSITIVE,,10.157715971,9520.1,853.0,1,42.27,5993.0,4.489,0.07,0.986,1.093
K02390.01,CONFIRMED,Kepler-1219 b,16.10474503,124.1,1159.0,1,3.21,5822.0,3.6830000000000003,0.06,2.886,1.464
K00332.01,CONFIRMED,Kepler-526 b,5.45849914,255.9,1099.0,2,1.91,5914.0,4.396,0.46,1.135,1.172
K00332.02,CANDIDATE,,6.86674226,47.2,1018.0,2,0.79,5914.0,4.396,0.46,1.135,1.172
K04754.01,CANDIDATE,,7.08757462,187.0,955.0,1,1.28,6060.0,4.5089999999999995,-0.22,0.925,1.008
K03526.01,FALSE POSITIVE,,143.11886940000002,255714.0,321.0,1,53.3,5713.0,4.553999999999999,-0.12,0.851,0.948
K07307.01,FALSE POSITIVE,,1.35337091,104562.0,1444.0,1,26.69,5426.0,4.511,-0.48,0.784,0.726
K04689.01,FALSE POSITIVE,,1.0852298740000001,238.1,1632.0,1,1.37,5713.0,4.553999999999999,-0.12,0.851,0.948
K04143.01,FALSE POSITIVE,,1.85447373,306.8,1221.0,1,1.33,5341.0,4.609,-0.26,0.743,0.826
K07308.01,FALSE POSITIVE,,1.8544917769999998,383431.0,1511.0,1,63.08,5843.0,4.413,-0.18,0.99,0.9259999999999999
K01896.01,FALSE POSITIVE,,1.854493861,1287.3,1291.0,1,29.39,5431.0,4.563,0.12,0.843,0.945
K01154.01,CANDIDATE,,6.8108237229999995,14446.8,1626.0,1,26.06,7226.0,3.967,-0.4,2.079,1.4609999999999999
K07309.01,FALSE POSITIVE,,9.296746367999999,213838.0,1552.0,1,400.4,6461.0,3.67,-0.38,2.884,1.4180000000000001
K00104.01,CONFIRMED,Kepler-94 b,2.508057497,1507.6,997.0,1,3.25,4780.0,4.5969999999999995,0.34,0.7609999999999999,0.835
K01169.01,CANDIDATE,,0.689210173,195.0,1943.0,1,1.32,5630.0,4.505,0.36,0.9540000000000001,1.064
K05786.01,FALSE POSITIVE,,30.114681501,87057.3,639.0,1,56.45,6273.0,4.442,-0.14,1.044,1.099
K07997.01,FALSE POSITIVE,,321.02094,592.9,232.0,1,1.96,5334.0,4.492,-0.32,0.81,0.743
K07998.01,CANDIDATE,,122.11555,1104.0,351.0,1,2.96,5592.0,4.418,-0.42,0.894,0.764
K07999.01,FALSE POSITIVE,,1.213742728,31.7,2599.0,1,1.18,6532.0,3.9610000000000003,-0.2,1.9869999999999999,1.319
K01905.01,CONFIRMED,Kepler-332 b,7.62635494,296.1,703.0,3,1.21,4955.0,4.61,-0.1,0.721,0.774
K01905.02,CONFIRMED,Kepler-332 c,15.99560373,221.7,550.0,3,1.04,4955.0,4.61,-0.1,0.721,0.774
K01905.03,CONFIRMED,Kepler-332 d,34.211502200000005,273.8,427.0,3,1.15,4955.0,4.61,-0.1,0.721,0.774
K02214.01,CONFIRMED,Kepler-1146 b,2.352273912,318.6,1019.0,1,1.29,4816.0,4.6080000000000005,0.24,0.748,0.836
K04446.01,CONFIRMED,Kepler-1605 b,85.75679190000001,159.1,528.0,1,2.99,5037.0,3.783,0.08,2.213,1.083
K02271.01,CONFIRMED,Kepler-1168 b,55.822477500000005,879.6,379.0,1,2.13,5162.0,4.611000000000001,-0.18,0.736,0.8170000000000001
K02058.01,CONFIRMED,Kepler-1075 b,1.52373073,364.7,818.0,1,1.26,3746.0,4.736000000000001,0.0,0.51,0.516
K01160.01,CONFIRMED,Kepler-781 b,13.21409607,1154.8,629.0,1,2.77,5333.0,4.62,-0.32,0.728,0.813
K07310.01,FALSE POSITIVE,,18.060078203,58975.4,618.0,1,20.71,5330.0,4.4639999999999995,-0.18,0.855,0.7759999999999999
K08000.01,CANDIDATE,,225.48805,379.9,267.0,1,1.7,5663.0,4.579,-0.38,0.782,0.847
K02919.01,CANDIDATE,,2.522590567,210.2,1205.0,1,25.82,5591.0,4.559,0.07,0.86,0.977
K07311.01,FALSE POSITIVE,,18.74072534,125477.0,717.0,1,35.61,6122.0,4.471,-0.1,0.996,1.07
K01880.01,CONFIRMED,Kepler-994 b,1.151166776,578.4,957.0,1,1.28,3951.0,4.73,-0.16,0.535,0.561
K02401.01,CANDIDATE,,38.2292037,605.8,359.0,1,1.51,4544.0,4.656000000000001,-0.56,0.598,0.5920000000000001
K00333.01,CONFIRMED,Kepler-527 b,13.28536452,377.6,1157.0,1,4.03,6534.0,3.9730000000000003,-0.26,1.9,1.238
K01165.01,CANDIDATE,,7.0539344879999994,511.5,840.0,2,2.36,5357.0,4.498,0.0,0.863,0.8540000000000001
K01165.02,CONFIRMED,Kepler-783 b,4.29263699,61.4,991.0,2,0.68,5357.0,4.498,0.0,0.863,0.8540000000000001
K03216.01,FALSE POSITIVE,,5.660274452,414.1,950.0,1,11.02,5615.0,4.478,-0.44,0.8420000000000001,0.778
K08002.01,FALSE POSITIVE,,366.74866000000003,419.1,281.0,1,2.35,6136.0,4.368,-0.18,1.087,1.005
K08003.01,FALSE POSITIVE,,0.93374894,226.2,433.0,1,0.18,2661.0,5.2829999999999995,0.0,0.11599999999999999,0.094
K07312.01,FALSE POSITIVE,,0.93371313,66.0,1642.0,1,0.69,5436.0,4.548,0.22,0.8690000000000001,0.973
K00736.01,CONFIRMED,Kepler-225 c,18.79418506,1529.0,412.0,3,2.33,4126.0,4.668,-0.06,0.602,0.616
K00736.02,CONFIRMED,Kepler-225 b,6.73893544,601.3,579.0,3,1.44,4126.0,4.668,-0.06,0.602,0.616
K07610.01,FALSE POSITIVE,,0.933746709,18.6,1893.0,1,0.36,6302.0,4.535,-1.1,0.815,0.831
K08289.01,FALSE POSITIVE,,0.93371211,126.2,1318.0,1,0.75,4604.0,4.591,-0.06,0.696,0.69
K07313.01,FALSE POSITIVE,,0.93373716,144.9,1666.0,1,1.14,5390.0,4.479,-0.18,0.852,0.7979999999999999
K01164.01,FALSE POSITIVE,,0.933749941,415.3,919.0,1,12.93,3682.0,4.7860000000000005,0.07,0.48,0.512
K08204.01,FALSE POSITIVE,,351.204993,1257.9,258.0,1,3.57,5845.0,4.435,-0.44,0.9179999999999999,0.838
K06220.01,FALSE POSITIVE,,0.9337533709999999,47.3,3137.0,1,1.44,7286.0,3.998,-0.24,2.056,1.5319999999999998
K02391.01,FALSE POSITIVE,,0.93374232,351.4,1638.0,1,18.29,5553.0,4.577,-0.16,0.8059999999999999,0.903
K01172.01,FALSE POSITIVE,,0.933749106,186.2,2863.0,1,3.22,6215.0,3.8489999999999998,-0.24,2.188,1.2329999999999999
K02823.01,FALSE POSITIVE,,0.93375241,518.0,1594.0,1,3.18,5402.0,4.581,0.07,0.815,0.9309999999999999
K01155.01,FALSE POSITIVE,,0.933746515,2936.6,1508.0,1,25.54,5252.0,4.596,-0.42,0.716,0.737
K01157.01,FALSE POSITIVE,,0.93374614,1717.5,3303.0,1,149.71,5438.0,3.424,-0.02,4.319,1.807
K07314.01,FALSE POSITIVE,,0.933735579,351.4,3696.0,1,10.28,5016.0,3.013,-0.44,5.343999999999999,1.072
K04315.01,FALSE POSITIVE,,0.93373458,127.7,1573.0,1,0.93,5335.0,4.577,0.02,0.804,0.8909999999999999
K04547.01,FALSE POSITIVE,,0.93376962,125.8,1937.0,1,16.3,6056.0,4.448,-0.26,0.975,0.973
K00737.01,FALSE POSITIVE,,14.49839316,3271.1,607.0,1,5.16,5268.0,4.602,-0.28,0.735,0.789
K07315.01,FALSE POSITIVE,,58.28819056,156160.0,462.0,1,42.57,5463.0,4.353,0.12,1.044,0.894
K07316.01,FALSE POSITIVE,,3.989144446,630524.0,996.0,1,60.26,5538.0,4.555,-0.88,0.7190000000000001,0.6759999999999999
K01175.01,CONFIRMED,Kepler-784 b,31.5925809,145.1,688.0,3,1.78,5676.0,4.1,0.1,1.4869999999999999,1.016
K01175.02,CANDIDATE,,17.157235999999997,110.4,844.0,3,1.55,5676.0,4.1,0.1,1.4869999999999999,1.016
K01175.03,FALSE POSITIVE,,93.881556,188.7,479.0,3,2.02,5676.0,4.1,0.1,1.4869999999999999,1.016
K01166.01,CANDIDATE,,7.6746614,503.0,957.0,1,2.8,6063.0,4.47,-0.02,1.001,1.079
K01153.01,FALSE POSITIVE,,0.635069939,33117.3,2351.0,1,57.77,6340.0,4.434,-0.18,1.058,1.1059999999999999
K08205.01,CANDIDATE,,260.446151,713.9,608.0,1,25.39,4845.0,2.897,0.06,7.796,1.7480000000000002
K03991.01,CANDIDATE,,1.570592397,214.4,1480.0,1,1.37,5519.0,4.431,-0.14,0.9209999999999999,0.8370000000000001
K07317.01,FALSE POSITIVE,,32.77897303,410080.0,588.0,1,69.08,6122.0,4.487,-0.18,0.9640000000000001,1.041
K03756.01,FALSE POSITIVE,,6.47173281,6472.7,1338.0,1,13.68,6318.0,4.079,0.06,1.685,1.242
K01158.01,FALSE POSITIVE,,6.47179275,402.5,1075.0,1,2.08,6341.0,4.446000000000001,-0.24,1.033,1.083
K00618.01,CONFIRMED,Kepler-623 b,9.07098164,1026.2,825.0,1,2.94,5672.0,4.506,0.14,0.929,1.008
K01159.01,CANDIDATE,,64.617518,2486.6,383.0,1,5.4,5043.0,4.47,0.3,0.8809999999999999,0.8340000000000001
K04832.01,FALSE POSITIVE,,12.3748247,390.9,1253.0,1,81.01,5165.0,3.491,-0.12,3.5980000000000003,1.462
K06221.01,FALSE POSITIVE,,1.72153588,39929.0,1045.0,1,12.89,4535.0,4.607,-0.16,0.6679999999999999,0.659
K00738.01,CONFIRMED,Kepler-29 b,10.3392408,1184.6,777.0,2,2.98,5730.0,4.545,-0.06,0.87,0.968
K00738.02,CONFIRMED,Kepler-29 c,13.28689997,1039.6,715.0,2,2.78,5730.0,4.545,-0.06,0.87,0.968
K04051.01,CONFIRMED,Kepler-1545 b,163.692336,1138.0,274.0,1,2.75,4999.0,4.49,0.18,0.843,0.8
K02118.01,FALSE POSITIVE,,3.2136904,55.8,1591.0,1,1.22,6184.0,4.151,0.18,1.579,1.2890000000000001
K03908.01,CANDIDATE,,59.3627946,233.6,566.0,1,2.23,5786.0,4.106,-0.02,1.4709999999999999,1.006
K02726.01,FALSE POSITIVE,,0.934924739,73.8,3156.0,1,2.29,6477.0,3.781,-0.2,2.628,1.5190000000000001
K07318.01,FALSE POSITIVE,,0.934926138,131941.0,1957.0,1,58.67,5962.0,4.423,0.22,1.078,1.126
K00334.01,FALSE POSITIVE,,8.4879444,119.3,969.0,1,1.23,6134.0,4.396,-0.28,1.0390000000000001,0.98
K03671.01,FALSE POSITIVE,,8.487871809,118814.0,798.0,1,46.24,5553.0,4.558,0.07,0.855,0.9640000000000001
K08004.01,FALSE POSITIVE,,0.7345486240000001,58.6,2082.0,1,0.84,6046.0,4.478,0.07,1.0070000000000001,1.111
K03224.01,CANDIDATE,,3.43861067,46.8,1348.0,1,1.01,5383.0,4.112,0.16,1.401,0.9259999999999999
K01997.01,CONFIRMED,Kepler-1043 b,38.505224,695.2,532.0,1,2.45,5974.0,4.504,-0.42,0.8809999999999999,0.904
K00619.01,CANDIDATE,,2.8792433230000003,48050.0,1244.0,1,21.02,5941.0,4.533,-0.22,0.885,0.975
K06223.01,FALSE POSITIVE,,3.103730697,369228.0,1340.0,1,75.28,6075.0,4.422,0.16,1.091,1.149
K08206.01,FALSE POSITIVE,,345.7671,212.7,336.0,1,2.5,5845.0,4.024,0.08,1.702,1.115
K00289.01,CANDIDATE,,26.62941953,492.8,742.0,2,3.13,5866.0,4.117,-0.2,1.4169999999999998,0.958
K00289.02,CONFIRMED,Kepler-511 b,296.6375817,2763.1,332.0,2,7.56,5866.0,4.117,-0.2,1.4169999999999998,0.958
K00739.01,CONFIRMED,Kepler-658 b,1.287076693,729.4,871.0,1,1.39,3736.0,4.724,0.12,0.525,0.5329999999999999
K02583.01,CANDIDATE,,3.03267135,42.4,1187.0,2,0.6,5640.0,4.492,0.06,0.9209999999999999,0.9620000000000001
K02583.02,FALSE POSITIVE,,251.7512,114.3,272.0,2,1.25,5640.0,4.492,0.06,0.9209999999999999,0.9620000000000001
K00596.01,CONFIRMED,Kepler-617 b,1.6826959380000002,703.8,750.0,1,1.23,3669.0,4.787,0.0,0.47,0.494
K08005.01,FALSE POSITIVE,,375.408923,87.3,858.0,1,4.48,11357.0,3.667,0.07,4.5280000000000005,3.472
K05790.01,CANDIDATE,,178.266978,1857.0,241.0,1,3.71,4899.0,4.624,0.07,0.713,0.818
K00740.01,CONFIRMED,Kepler-659 b,17.671771399999997,918.6,513.0,1,2.44,4869.0,4.636,-0.16,0.687,0.767
K00531.01,CANDIDATE,,3.6874698319999997,5057.6,690.0,1,5.78,4004.0,4.659,0.12,0.606,0.611
K07320.01,CANDIDATE,,8.50207749,117.3,679.0,1,0.75,4889.0,4.57,-0.24,0.715,0.693
K08006.01,FALSE POSITIVE,,2.17812769,61.7,1421.0,1,0.78,6014.0,4.494,-0.08,0.958,1.043
K02859.01,CONFIRMED,Kepler-1371 b,3.4462125,83.5,1015.0,5,0.7,5374.0,4.555,-0.68,0.721,0.68
K02859.02,CONFIRMED,Kepler-1371 c,2.0054142930000003,59.5,1216.0,5,0.65,5374.0,4.555,-0.68,0.721,0.68
K02859.03,CANDIDATE,,4.28886792,59.3,944.0,5,0.57,5374.0,4.555,-0.68,0.721,0.68
K02859.04,CANDIDATE,,2.90512019,61.2,1075.0,5,0.57,5374.0,4.555,-0.68,0.721,0.68
K02859.05,CANDIDATE,,5.43103616,66.8,873.0,5,0.66,5374.0,4.555,-0.68,0.721,0.68
K04556.01,FALSE POSITIVE,,21.581977600000002,47.6,746.0,1,0.91,5601.0,4.144,-0.04,1.3419999999999999,0.915
K08007.01,CANDIDATE,,67.176626864,1689.9,179.0,1,9.66,3391.0,4.936,0.0,0.311,0.304
