Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number,TCE Planet Number,KOI Name
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,4.99471597,136.1833,2454969.183,0.698,3.44,53.0,0.006999999999999999,0.4019,2.2,0.065,85.05,1861.0,2836.06,8.09,0.29100000000000004,0.313,0.0,0.0,6409.0,3.706,-0.14,2.83,1.485,5.239,11.283,14.1,1,269,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.856085147,133.39298,2454966.393,0.841,4.5776,173843.0,0.531,0.5533100000000001,88.52,0.043,82.21,1739.0,2164.0,6.202000000000001,0.294,0.311,0.0,0.0,6604.0,4.178,-0.12,1.526,1.283,1638.0079999999996,5474.818,422.1,1,96,1,K00881.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.139325409,135.062261,2454968.062,1.019,2.8056,6897.8,0.16,0.16177,11.61,0.029,72.53,1007.0,243.34,3.4,0.611,0.12,0.0,0.0,4765.0,4.642,-0.24,0.6659999999999999,0.7170000000000001,51.846,617.211,164.4,1,625,1,K00881.02
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,5.87063416,137.24813,2454970.248,0.642,2.5736,505.6,0.022,1.46624,1.44,0.054000000000000006,87.35,616.0,33.99,13.88,0.6659999999999999,0.085,0.0,0.0,4166.0,4.66,-0.06,0.612,0.624,3.859,19.517,23.2,1,230,1,K06037.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,27.659607786,141.24788830000003,2454974.248,0.604,4.1632099999999985,318404.0,0.605,10.62622,50.7,0.16899999999999998,89.54,499.0,14.66,75.464,0.4970000000000001,0.204,0.0,0.0,5310.0,4.593,-0.14,0.768,0.8490000000000001,2422.534,8744.302,4791.0,1,0,1,K03537.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.075158342,131.7092,2454964.7090000003,0.157,1.295,30.2,0.005,4.13149,20.09,0.025,88.57,6988.0,565413.02,6.32,0.802,0.0005,0.0,0.0,4067.0,1.541,0.12,38.446,1.874,8.183,12.292,8.0,1,1238,1,K00266.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,476.727302,496.4298,2455329.43,0.008,9.327,1035.7,0.029,5.39757,23.42,1.32,90.0,530.0,18.64,401.8,0.502,0.202,0.0,0.0,5068.0,2.827,-0.62,7.417000000000002,1.347,5.71,7.59,17.9,1,3,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.763587535,120.5659254,2454953.566,0.512,3.16877,4590.6,0.065,0.4004,21.42,0.039,82.71,3559.0,37958.27,4.038,0.229,0.29100000000000004,0.0,0.0,9107.0,3.867,0.07,3.031,2.466,480.487,6790.604,4061.9,1,761,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,9.57665962,176.683759,2455009.684,0.043,3.3603,746.8,0.024,2.28537,2.88,0.085,89.89,846.0,121.26,22.293000000000006,0.469,0.224,0.0,0.0,5386.0,4.322,0.18,1.0759999999999998,0.8859999999999999,11.129,66.116,82.6,3,144,1,K01378.02
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,96.6781852,140.18339,2454973.183,0.336,5.6957,951.3,0.028,4.0488800000000005,3.29,0.396,89.85,392.0,5.55,126.0,0.469,0.224,0.0,0.0,5386.0,4.322,0.18,1.0759999999999998,0.8859999999999999,12.951,37.792,44.7,3,15,2,K03586.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,20.55280311,145.02837,2454978.028,0.568,2.2013,727.3,0.025,10.12412,2.99,0.141,89.47,656.0,43.8,60.9,0.469,0.224,0.0,0.0,5386.0,4.322,0.18,1.0759999999999998,0.8859999999999999,7.285,33.833,42.4,3,59,3,K03535.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.777663575,131.52537,2454964.525,0.204,1.1741,134.3,0.011,4.01799,0.95,0.016,87.68,1816.0,2553.18,5.046,0.373,0.279,0.0,0.0,5769.0,4.57,-0.32,0.812,0.9,4.121,19.104,28.1,1,1718,1,K06871.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,7.09520543,135.3715105,2454968.372,0.778,3.69044,232683.0,0.591,3.19847,50.23,0.069,87.82,813.0,103.28,20.418,0.434,0.243,0.0,0.0,5481.0,4.592,-0.22,0.778,0.871,1347.95,9368.571,1959.2,1,186,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.6517316910000001,131.751463,2454964.751,1.255,2.4602,20524.2,0.447,0.34074,71.9,0.014,50.43,2604.0,10815.86,1.97,0.3720000000000001,0.279,0.0,0.0,5791.0,4.052,-0.38,1.472,0.89,188.786,2799.4709999999995,347.5,1,2057,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,37.9456138,134.78331,2454967.7830000003,0.263,4.093,1032.9,0.03,4.60464,2.79,0.218,89.79,515.0,16.61,70.5,0.386,0.271,0.0,0.0,5861.0,4.546,-0.2,0.865,0.957,5.5760000000000005,21.173,24.0,1,36,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,51.84688984,170.08076,2455003.081,0.6809999999999999,4.7769,9636.3,0.095,2.53222,8.73,0.261,89.45,413.0,6.9,71.13,0.517,0.191,0.0,0.0,5227.0,4.535,0.14,0.838,0.8759999999999999,52.332,188.062,257.2,3,27,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,4.180048081,173.719249,2455006.719,0.047,2.4479,1765.6,0.038,2.68413,3.44,0.049,89.8,957.0,197.81,13.534,0.517,0.191,0.0,0.0,5227.0,4.535,0.14,0.838,0.8759999999999999,11.036,102.85,124.3,3,317,2,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.7293670769999998,133.81929,2454966.819,0.278,1.7442,484.4,0.02,2.62604,1.82,0.027000000000000003,87.87,1284.0,643.54,7.46,0.517,0.191,0.0,0.0,5227.0,4.535,0.14,0.838,0.8759999999999999,4.553,36.352,44.7,3,722,3,K07836.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,101.26336282,214.125128,2455047.125,0.944,17.8951,72792.5,0.379,0.15175999999999998,44.0,0.434,88.76,435.0,8.47,43.49100000000001,0.315,0.303,0.0,0.0,6309.0,4.413,-0.2,1.062,1.058,825.6089999999998,2230.059,3573.1,1,13,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,9.034190783,171.015329,2455004.015,0.846,1.5501,577.6,0.026,3.99034,1.8,0.073,88.12,586.0,27.87,25.8,0.6579999999999999,0.083,0.0,0.0,4499.0,4.635,-0.26,0.639,0.643,11.35,84.98899999999998,82.1,4,147,1,K02207.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,28.1224393,146.91763,2454979.918,0.516,4.174,194.3,0.013,2.15807,0.9,0.156,89.34,401.0,6.13,44.9,0.6579999999999999,0.083,0.0,0.0,4499.0,4.635,-0.26,0.639,0.643,5.893,22.878,26.9,4,47,4,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,45.9029768,166.55667,2454999.557,0.303,5.0041,361.8,0.017,2.827,1.18,0.217,89.74,341.0,3.19,68.0,0.6579999999999999,0.083,0.0,0.0,4499.0,4.635,-0.26,0.639,0.643,12.081,36.883,42.9,4,29,2,K01703.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,4.159816554,133.78616,2454966.786,0.6759999999999999,1.6261,160.3,0.012,3.50618,0.86,0.044,87.37,759.0,78.40000000000002,14.75,0.6579999999999999,0.083,0.0,0.0,4499.0,4.635,-0.26,0.639,0.643,5.154,32.667,35.6,4,313,3,K06873.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.50818743,131.63064,2454964.631,0.779,3.4330000000000003,54.9,0.006999999999999999,0.10717,1.26,0.014,46.66,3274.0,27312.92,1.135,0.235,0.344,0.0,0.0,7141.0,4.243,0.21,1.56,1.558,5.095,12.549,29.1,1,2643,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.340649911,132.05521000000002,2454965.055,0.561,5.0912,627633.0,0.954,0.65561,127.25,0.024,81.87,2004.0,3824.87,3.964,0.303,0.303,0.0,0.0,6332.0,4.26,-0.42,1.222,0.991,783.977,2691.658,791.0,1,0,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,77.4794704,154.70734,2454987.707,0.019,10.1151,1237.0,0.033,0.69477,10.33,0.421,89.98,778.0,86.59,60.41,0.267,0.334,0.0,0.0,6711.0,3.73,0.07,2.909,1.6569999999999998,16.852,47.713,72.6,1,17,1,K06875.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,68.95844699999999,179.08158,2455012.082,0.821,3.128,123.3,0.011,3.91,1.11,0.318,89.53,402.0,6.17,99.4,0.46,0.229,0.0,0.0,5455.0,4.497,0.06,0.888,0.902,10.726,27.269,30.0,1,18,1,K00675.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.991105114,131.893383,2454964.893,0.623,2.2137,286389.0,0.584,2.54121,36.87,0.016,82.97,1257.0,589.3099999999997,5.091,0.519,0.194,0.0,0.0,4769.0,4.673,-0.92,0.578,0.574,576.056,1934.866,273.8,1,272,1,K07837.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,30.69537638,155.71927,2454988.719,0.846,5.6634,19941.0,0.149,0.67019,19.39,0.203,88.49,662.0,45.29,32.198,0.329,0.302,0.0,0.0,6185.0,4.356,0.12,1.192,1.179,122.339,245.387,186.8,1,10,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,30.69533113,155.72076909999996,2454988.721,1.041,5.94855,88771.2,0.494,1.51717,69.4,0.185,88.59,737.0,69.65,42.277,0.307,0.3,0.0,0.0,6335.0,4.171,-0.74,1.286,0.894,1992.332,8449.908000000001,7846.3,1,44,1,K05388.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,9.99760285,171.78828,2455004.788,0.851,3.4423,638.7,0.026,0.39341,2.82,0.093,86.18,860.0,129.18,12.76,0.359,0.287,0.0,0.0,6004.0,4.484,-0.02,0.977,1.061,6.0779999999999985,35.686,39.0,4,133,1,K03995.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,90.4117992,208.5028,2455041.503,0.8490000000000001,7.106,1265.0,0.037000000000000005,0.44872,3.96,0.402,89.16,413.0,6.86,57.9,0.359,0.287,0.0,0.0,6004.0,4.484,-0.02,0.977,1.061,9.5,23.049,35.4,4,13,2,K00313.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.33255801,132.0631,2454965.063,0.397,4.74,48.7,0.006,0.09833,0.62,0.022,79.09,1443.0,1025.1,2.1,0.517,0.191,0.0,0.0,5161.0,4.452,0.14,0.892,0.821,3.627,7.662000000000001,8.7,1,1010,1,K00313.02
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.33258772,132.0314,2454965.031,0.634,5.187,70.8,0.008,0.0549,1.13,0.023,68.46,1825.0,2625.26,1.727,0.464,0.229,0.0,0.0,5576.0,4.2010000000000005,0.16,1.289,0.963,4.2410000000000005,12.093,16.0,2,1006,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.332568744,132.04697,2454965.047,0.7509999999999999,3.755,24.1,0.005,0.08488,0.58,0.025,67.9,1941.0,3346.25,1.997,0.287,0.307,0.0,0.0,6620.0,4.4110000000000005,-0.44,1.081,1.097,4.129,19.896,29.1,1,1007,1,K06159.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.332567643,132.04299,2454965.043,0.642,4.284,56.7,0.006999999999999999,0.08586,0.62,0.023,71.31,1482.0,1143.87,2.005,0.373,0.279,0.0,0.0,5687.0,4.582,-0.34,0.79,0.882,3.85,17.033,24.0,1,1006,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.332557603,132.05691000000002,2454965.057,1.1740000000000002,6.042999999999998,225.3,0.188,0.01932,19.88,0.024,15.73,1703.0,1983.27,1.219,0.35100000000000003,0.289,0.0,0.0,6091.0,4.487,-0.14,0.967,1.045,3.519,19.189,28.1,1,916,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.33250451,132.1018,2454965.102,0.295,4.143,27.4,0.005,0.15573,0.62,0.025,83.08,1993.0,3726.12,2.445,0.28600000000000003,0.312,0.0,0.0,6600.0,4.364,-0.34,1.157,1.133,3.241,8.362,11.6,1,1006,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,23.1985852,142.62801000000005,2454975.628,0.305,9.821,224.7,0.014,0.1869,2.61,0.16,89.0,793.0,93.34,17.45,0.448,0.236,0.0,0.0,5416.0,3.951,0.0,1.756,1.004,7.417000000000002,22.421,28.2,2,42,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,385.39743,340.6913,2455173.691,0.5870000000000001,21.69,132.3,0.011,0.17774,1.59,1.028,89.7,285.0,1.57,111.8,0.405,0.264,0.0,0.0,5676.0,4.175,0.07,1.336,0.974,6.843,8.142000000000001,10.9,1,3,1,K04260.03
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,40.069674617,153.018227,2454986.018,0.767,9.3564,41865.1,0.208,0.33534,27.38,0.238,88.56,588.0,28.2,30.532,0.373,0.28300000000000003,0.0,0.0,5911.0,4.3210000000000015,0.22,1.207,1.112,470.656,2060.886,1304.8,1,28,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,10.581581895,183.008458,2455016.008,0.202,6.669289999999998,112642.0,0.311,0.6560199999999999,53.19,0.096,89.26,1098.0,342.98,15.718,0.315,0.302,0.0,0.0,6168.0,4.074,-0.24,1.567,1.061,793.122,5181.257000000001,1241.4,1,100,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,5.69059163,174.04885,2455007.049,0.573,2.557,1384.3,0.035,1.84642,3.1,0.059,87.76,860.0,129.31,14.68,0.509,0.196,0.0,0.0,5244.0,4.538,-0.04,0.81,0.826,15.757,116.453,45.5,4,185,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,10.04157214,137.08442,2454970.0840000003,0.768,2.6577,1114.0,0.034,1.49621,2.97,0.086,87.8,712.0,60.74,19.98,0.509,0.196,0.0,0.0,5244.0,4.538,-0.04,0.81,0.826,11.754,70.57600000000002,28.1,4,104,2,K06877.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,18.36974658,131.86573,2454964.866,0.947,2.939,1143.3,0.04,0.4924,3.58,0.128,87.37,582.0,27.14,20.6,0.509,0.196,0.0,0.0,5244.0,4.538,-0.04,0.81,0.826,10.898,47.557,20.1,4,58,3,K07838.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.79590004,132.72971,2454965.73,0.638,2.056,383.7,0.019,1.37779,1.66,0.036000000000000004,85.58,1090.0,333.31,8.29,0.509,0.196,0.0,0.0,5244.0,4.538,-0.04,0.81,0.826,6.35,42.453,16.3,4,351,4,K02999.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.183818383,131.88403,2454964.884,0.17,1.393,84.3,0.008,3.67478,0.91,0.022,88.49,1775.0,2337.65,6.481,0.35100000000000003,0.289,0.0,0.0,6014.0,4.459,-0.06,0.992,1.029,3.3310000000000004,10.599,12.7,1,904,1,K00884.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,16.227548674,136.63972890000002,2454969.64,0.795,5.08666,192688.0,0.536,2.3626400000000003,46.52,0.121,88.58,599.0,30.52,32.039,0.517,0.191,0.0,0.0,5297.0,4.587,0.07,0.795,0.905,637.057,3094.552,1870.0,1,56,1,K00884.02
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,46.40626,192.99633,2455025.996,0.018000000000000002,7.0281,469.1,0.02,1.19551,2.66,0.256,89.98,588.0,28.23,51.44,0.35100000000000003,0.289,0.0,0.0,6086.0,4.276,-0.1,1.227,1.037,11.401,42.091,51.2,1,25,1,K00884.03
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,15.68434493,133.03069,2454966.031,1.206,44.463,791.6,0.235,0.00022,56.23,0.136,31.88,1136.0,393.14,1.42,0.295,0.313,0.0,0.0,6407.0,3.888,-0.02,2.191,1.355,7.977,38.833,256.3,1,71,1,K04757.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,8.947426242000002,132.0457395,2454965.046,0.517,4.89701,85995.2,0.279,1.0331,45.87,0.08900000000000001,88.19,1141.0,401.11,16.352,0.317,0.303,0.0,0.0,6297.0,4.155,-0.06,1.506,1.18,1561.866,11636.365,7878.0,1,121,1,K06038.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.53835407,131.64999,2454964.65,0.334,1.5045,190.2,0.013,1.27468,1.67,0.013,82.87,2386.0,7609.22,2.693,0.455,0.233,0.0,0.0,5539.0,4.244,0.14,1.207,0.932,4.271,32.087,46.6,2,1979,1,K01501.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,5.357409918,131.637601,2454964.6380000003,0.804,4.285819999999998,199157.0,0.552,1.35904,124.05,0.06,86.38,1492.0,1172.13,12.728,0.35600000000000004,0.285,0.0,0.0,5768.0,3.809,-0.56,2.057,0.993,1696.533,11209.847,936.1,1,202,1,K00457.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.95600563,134.06322,2454967.063,0.408,2.6717,76.1,0.008,1.03523,0.81,0.039,87.01,1211.0,509.55,7.82,0.393,0.268,0.0,0.0,5668.0,4.472,-0.1,0.916,0.908,5.291,28.6,35.5,1,363,1,K00457.02
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,24.08632177,148.20086,2454981.201,0.802,2.236,1041.7,0.033,5.03073,2.78,0.14800000000000002,89.14,500.0,14.78,53.6,0.557,0.161,0.0,0.0,4973.0,4.537,-0.08,0.768,0.741,4.893,15.812,18.0,1,29,1,K00567.01
