KOI Name,Our Disposition,Kepler ID,Kepler Name,KOI Number,Kepler Disposition,NExScI Disposition,RA (J2000),RA Error,Dec (J2000),Dec Error,Time of Transit Epoch,Time err1,Time err2,Period,Period err1,Period err2,Transit Depth,Depth err1,Depth err2,Duration,Duration err1,Duration err2,Ingress Duration,Ingress err1,Ingress err2,Impact Parameter,Impact Parameter err1,Impact Parameter err2,Inclination,Inclination err1,Inclination err2,Semi-major Axis,Semi-major Axus err1,Semi-major Axis err2,Eccentricity,Eccentricity err1,Eccentricity err2,Long of Periastron,Long err1,Long err2,r/R,r/R err1,r/R err2,a/R,a/R err1,a/R err2,Planet Radius,Planet Radius err1,Planet Radius err2,Teq,Teq err1,Teq err2,Teff,Teff err1,Teff err2,log(g),log(g) err1,log(g) err2,Metallicity,Metallicity err1,Metallicity err2,Stellar Radius,Stellar Radius err1,Stellar Radius err2,Stellar Mass,Stellar Mass err2,Stellar Mass err1,Age,Age err1,Age err2,Provenance,Quarters,Limb Darkening Model,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Transit Number,Max single event sigma,Max Multievent sigma,KOI count,Binary Discrimination,Comments,Transit Model,Transit Model SNR,Transit Model DOF,Transit Model chisq,FWM motion signif.,gmag,gmag err,rmag,rmag err,imag,imag err,zmag,zmag err,Jmag,Jmag err,Hmag,Hmag err,Kmag,Kmag err,kepmag,kepmag err,Delivery Name,FWM SRA,FWM SRA err,FWM SDec,FWM SDec err,FWM SRAO,FWM SRAO err,FWM SDeco,FWM SDeco err,FWM PRAO,FWM PRAO err,FWM PDeco,FWM PDeco err,Dicco MRA,Dicco MRA err,Dicco MDec,Dicco MDec err,Dicco MSky,Dicco MSky err,Dikco MRA,Dikco MRA err,Dikco MDec,Dikco MDec err,Dikco MSky,Dikco MSky err,Vet Stat,Last vet Update,TCE Planet Number,TCE Delivery Name,DV Report,Disposition Provenance,Parameter Provenance,First Transit Time (BJD),First Transit Time err1,First Transit Time err2,DV Summary,Transit Flag,Secondary Flag,Offset Flag,Contamination Flag,Insolation Flux,Insolation Flux err1,Insolation Flux err2,Fitted Stellar Density,Fitted Stellar Density err1,Fitted Stellar Density err2,Planetary Fit,Disposition Score,File Name
K03184.03,CONFIRMED,4735826,,3184.03,CANDIDATE,CANDIDATE,19 13 34.870,0.0,+39 52 21.46,0.0,134.84386999999998,0.006999999999999999,-0.006999999999999999,4.02018903,3.259e-05,-3.259e-05,18.5,1.4,-1.4,3.616,0.182,-0.182,,,,0.505,0.455,-0.304,86.09,,,0.05,,,0.0,,,,,,0.004,0.000117,-0.000268,7.4,3.1,-3.1,0.6,0.11,-0.11,1337.0,,,5788.0,115.0,-115.0,4.178,0.17600000000000002,-0.095,0.12,0.15,-0.15,1.376,0.23199999999999998,-0.258,1.0390000000000001,-0.073,0.106,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.405,0.264,0.0,0.0,300,3.846,9.125,3,0.946,CENT_SATURATED,Mandel and Agol (2002 ApJ 580 171),14.4,,,0.0,11.805,,11.219000000000001,,,,,,10.118,0.021,9.857999999999999,0.02,9.792,0.017,11.158,,cumulative,19.226,2.1e-05,39.872,0.00028,-0.73,0.89,-2.6,1.0,1e-05,1.7e-05,4.6e-05,1.9e-05,-0.02,0.61,-0.44,0.62,0.44,0.62,-0.14,0.61,-0.91,0.65,0.92,0.65,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004735826/kplr004735826-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454967.844,0.00744,-0.00744,/missions/kepler/dv_files/0047/004735826/kplr004735826-02-20160209194854_dvs.pdf,0,0,0,0,754.66,360.31,-294.9,0.47491000000000005,0.39347,-0.011000000000000001,LS+MCMC,1.0,kplr004735826-20160128150956_dvt.fits
K01996.02,FALSE POSITIVE,4736569,,1996.02,CANDIDATE,CANDIDATE,19 14 40.538,0.0,+39 49 26.43,0.0,136.64371,0.008,-0.008,7.07394528,6.358e-05,-6.358e-05,228.3,26.8,-26.8,2.319,0.172,-0.172,,,,0.27699999999999997,0.17600000000000002,-0.27699999999999997,89.3,,,0.059000000000000004,,,0.0,,,,,,0.013999999999999999,0.000997,-0.0009310000000000001,22.73,7.4,-7.4,0.84,0.06,-0.05,647.0,,,4777.0,167.0,-167.0,4.689,0.048,-0.032,-1.08,0.3,-0.3,0.561,0.038,-0.038,0.561,-0.024,0.047,,,,q1_q17_dr25_stellar,00011111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.519,0.19399999999999998,0.0,0.0,154,3.16,9.141,2,0.33399999999999996,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),9.5,,,0.486,16.457,,15.602,,15.274000000000001,,15.077,,14.022,0.023,13.44,0.027000000000000003,13.368,0.035,15.629000000000001,,cumulative,19.245,2.7e-05,39.824,0.00032,-1.1,1.1,-0.1,1.1,0.00022999999999999998,0.00029,-5e-05,0.0003,-0.94,0.84,-0.08,0.79,0.94,0.8,-0.88,0.81,-0.17,0.77,0.9,0.74,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004736569/kplr004736569-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454969.644,0.007909999999999999,-0.007909999999999999,/missions/kepler/dv_files/0047/004736569/kplr004736569-02-20160209194854_dvs.pdf,0,0,0,0,41.43,12.76,-10.2,4.440930000000001,1.43682,-1.94928,LS+MCMC,0.95,kplr004736569-20160128150956_dvt.fits
K07703.01,FALSE POSITIVE,4742188,,7703.01,CANDIDATE,CANDIDATE,19 21 32.930,0.0,+39 49 47.79,0.0,374.3587,0.028999999999999998,-0.028999999999999998,413.51856000000004,0.019,-0.019,391.1,59.3,-59.3,10.395,1.0,-1.0,,,,0.019,0.451,-0.019,90.0,,,1.091,,,0.0,,,,,,0.018000000000000002,0.002,-0.002,309.3,57.8,-57.8,1.96,0.61,-0.22,254.0,,,6031.0,180.0,-198.0,4.45,0.07,-0.21,-0.14,0.3,-0.3,0.992,0.311,-0.111,1.012,-0.131,0.14400000000000002,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.35100000000000003,0.289,0.0,0.0,3,4.853,7.356,1,0.97,CENT_FEW_DIFFS,Mandel and Agol (2002 ApJ 580 171),7.9,,,0.7759999999999999,15.595999999999998,,15.055,,14.895,,14.792,,13.892999999999999,0.024,13.588,0.032,13.599,0.039,15.106,,cumulative,19.359,5.5e-05,39.83,0.00072,0.0,2.3,-1.1,2.6,5e-05,0.00074,0.00028,0.0008300000000000001,-0.85,0.64,1.32,0.95,1.57,0.87,-1.04,0.64,1.16,0.95,1.56,0.83,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004742188/kplr004742188-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455207.359,0.0287,-0.0287,/missions/kepler/dv_files/0047/004742188/kplr004742188-01-20160209194854_dvs.pdf,0,0,0,0,0.98,0.92,-0.3,3.27482,0.6120899999999999,-3.24539,LS+MCMC,0.255,kplr004742188-20160128150956_dvt.fits
K06120.01,FALSE POSITIVE,4742420,,6120.01,CANDIDATE,CANDIDATE,19 21 48.062,0.0,+39 51 43.24,0.0,143.8471,0.023,-0.023,90.097375,0.003,-0.003,282.6,27.5,-27.5,12.697000000000001,0.66,-0.66,,,,0.042,0.42,-0.042,89.96,,,0.39799999999999996,,,0.0,,,,,,0.015,0.000872,-0.0009539999999999999,55.0,2.2,-2.2,1.7,0.55,-0.23,430.0,,,6116.0,190.0,-211.0,4.444,0.07,-0.21,-0.14,0.3,-0.3,1.008,0.331,-0.133,1.025,-0.135,0.15,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.35100000000000003,0.289,0.0,0.0,15,4.087,9.246,2,0.6829999999999999,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),11.5,,,0.0,15.897,,15.368,,15.21,,15.136,,14.261,0.038,13.831,,13.619000000000002,,15.415999999999999,,cumulative,19.363,3.4e-05,39.863,0.00042,-0.1,1.4,4.8,1.5,0.0001,0.00039,-0.001,0.00043,0.31,0.37,-0.53,0.53,0.61,0.49,0.43,0.35,-0.9,0.57,1.0,0.53,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004742420/kplr004742420-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454976.847,0.0226,-0.0226,/missions/kepler/dv_files/0047/004742420/kplr004742420-01-20160209194854_dvs.pdf,0,0,0,0,8.05,8.01,-2.78,0.38775,0.01526,-0.19378,LS+MCMC,0.997,kplr004742420-20160128150956_dvt.fits
K07704.01,FALSE POSITIVE,4742452,,7704.01,CANDIDATE,CANDIDATE,19 21 50.611,0.0,+39 50 13.96,0.0,135.1594,0.017,-0.017,5.4398032999999995,0.00010460000000000001,-0.00010460000000000001,85.5,12.3,-12.3,3.2560000000000002,0.371,-0.371,,,,0.136,0.319,-0.136,89.39,,,0.063,,,0.0,,,,,,0.008,0.0007059999999999999,-0.000682,12.77,3.4,-3.4,1.0,0.32,-0.12,1112.0,,,6108.0,190.0,-253.0,4.43,0.054000000000000006,-0.21600000000000003,0.12,0.2,-0.3,1.08,0.35,-0.125,1.147,-0.16399999999999998,0.147,,,,q1_q17_dr25_stellar,00011111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.366,0.284,0.0,0.0,215,3.978,7.23,1,0.972,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),8.4,,,0.326,15.307,,14.749,,14.625,,14.652999999999999,,13.772,0.031,13.437000000000001,0.032,13.479000000000001,0.045,14.829,,cumulative,19.364,3.6e-05,39.836999999999996,0.00029,-0.9,1.5,0.3,1.0,2e-05,0.00011999999999999999,-7.1e-05,8.6e-05,0.31,0.94,1.0,1.2,1.1,1.4,-0.21,0.94,0.6,1.2,0.6,1.2,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004742452/kplr004742452-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454968.159,0.0169,-0.0169,/missions/kepler/dv_files/0047/004742452/kplr004742452-01-20160209194854_dvs.pdf,0,0,0,0,361.47,354.86,-122.83,1.3310799999999998,0.71613,-1.01105,LS+MCMC,0.937,kplr004742452-20160128150956_dvt.fits
K03572.01,FALSE POSITIVE,4743508,,3572.01,CANDIDATE,CANDIDATE,19 23 15.343,0.0,+39 49 08.62,0.0,133.41614099999998,0.000439,-0.000439,2.086076372,1.072e-06,-1.072e-06,58858.0,431.0,-431.0,2.4032,0.019,-0.019,,,,13.376,26.07,-1.4909999999999999,52.67,,,0.03,,,0.0,,,,,,12.633,26.058000000000003,-1.489,22.1,10.9,-10.9,1543.74,401.5,-401.4,1645.0,,,6124.0,200.0,-218.0,4.265,0.231,-0.18899999999999997,-0.68,0.3,-0.3,1.119,0.29100000000000004,-0.29100000000000004,0.8390000000000001,-0.063,0.11699999999999999,,,,q1_q17_dr25_stellar,00111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.324,0.298,0.0,0.0,585,144.105,1855.273,1,0.073,MOD_SEC_DV---PLANET_OCCULT_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_KIC_POS,Mandel and Agol (2002 ApJ 580 171),159.3,,,0.0,14.997,,14.526,,14.365,,14.28,,13.347999999999999,0.025,13.017000000000001,0.026000000000000002,12.937000000000001,0.027999999999999997,14.554,,cumulative,19.387999999999998,2.8999999999999998e-08,39.819,2.1e-07,2.081,0.001,0.584,0.00075,0.033,0.011000000000000001,0.012,0.013999999999999999,-3.654,0.091,-1.466,0.07200000000000001,3.937,0.094,-0.011000000000000001,0.07200000000000001,-0.06,0.069,0.061,0.069,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004743508/kplr004743508-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454966.4159999997,0.000439,-0.000439,/missions/kepler/dv_files/0047/004743508/kplr004743508-01-20160209194854_dvs.pdf,0,1,0,0,1728.2,1392.12,-909.68,46.65963,530.8258099999999,-21.6421,LS+MCMC,0.692,kplr004743508-20160128150956_dvt.fits
K04649.01,FALSE POSITIVE,4750669,,4649.01,CANDIDATE,CANDIDATE,19 31 51.986,0.0,+39 53 58.70,0.0,131.9355,0.006,-0.006,3.38419892,2.486e-05,-2.486e-05,228.2,24.5,-24.5,1.485,0.262,-0.262,,,,0.17600000000000002,0.28600000000000003,-0.17600000000000002,89.42,,,0.042,,,0.0,,,,,,0.013999999999999999,0.000625,-0.001,17.39,7.6,-7.6,1.2,0.27,-0.11,1074.0,,,5613.0,152.0,-169.0,4.581,0.038,-0.152,-0.26,0.3,-0.3,0.795,0.182,-0.073,0.888,-0.107,0.08800000000000001,,,,q1_q17_dr25_stellar,11111011101110111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.42100000000000004,0.252,0.0,0.0,317,4.791,9.775,1,0.011000000000000001,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),11.5,,,0.35200000000000004,16.02,,15.401,,15.2,,15.087,,14.144,0.024,13.819,0.028999999999999998,13.665999999999999,0.045,15.446,,cumulative,19.531,2.8e-05,39.899,0.00036,-0.2,1.2,-1.1,1.3,2e-05,0.00022,0.00016999999999999999,0.00025,1.08,0.45,-0.87,0.58,1.39,0.51,1.02,0.46,-1.28,0.59,1.64,0.5,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004750669/kplr004750669-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454964.9359999998,0.00583,-0.00583,/missions/kepler/dv_files/0047/004750669/kplr004750669-01-20160209194854_dvs.pdf,0,0,0,0,313.79,213.58,-84.77,8.68866,15.2367,-5.24285,LS+MCMC,0.8420000000000001,kplr004750669-20160128150956_dvt.fits
K07706.01,FALSE POSITIVE,4762283,,7706.01,CANDIDATE,CANDIDATE,19 43 10.202,0.0,+39 53 33.25,0.0,167.34235680000003,,,42.049523793,,,607.9,,,2.1372,,,,,,0.23,,,89.91,,,0.18600000000000003,,,0.0,,,,,,0.023,0.0,0.0,149.795,,,1.19,0.08,-0.16,303.0,,,4281.0,115.0,-140.0,4.761,0.077,-0.033,-1.18,0.3,-0.35,0.48,0.034,-0.064,0.485,-0.046,0.037000000000000005,,,,q1_q17_dr25_stellar,11111011101110111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.29,0.36,0.0,0.0,26,6.355,7.466,1,0.8740000000000001,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),5.1,,,0.004,16.319000000000003,,15.202,,14.81,,14.530999999999999,,13.401,0.026000000000000002,12.797,0.027999999999999997,12.657,0.024,15.263,,cumulative,19.72,2.9e-05,39.891999999999996,0.00044,1.5,1.2,-1.8,1.6,-0.00093,0.00078,0.002,0.001,0.14,0.92,0.22,0.17,0.26,0.53,0.08,0.28,0.33,0.28,0.34,0.28,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004762283/kplr004762283-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455000.3419999997,,,/missions/kepler/dv_files/0047/004762283/kplr004762283-01-20160209194854_dvs.pdf,0,0,0,0,2.0,0.55,-0.68,35.960840000000005,0.0,0.0,LS,0.8370000000000001,kplr004762283-20160128150956_dvt.fits
K02971.01,CONFIRMED,4770174,,2971.01,CANDIDATE,CANDIDATE,19 49 34.490,0.0,+39 49 44.55,0.0,134.59214,0.009000000000000001,-0.009000000000000001,6.09595681,6.131e-05,-6.131e-05,65.7,4.2,-4.2,5.502000000000001,0.255,-0.255,,,,0.685,0.008,-0.532,83.77,,,0.07200000000000001,,,0.0,,,,,,0.008,0.002,-0.00047400000000000003,6.31,2.4,-2.4,1.26,0.23,-0.16,1259.0,,,6313.0,113.0,-139.0,4.228,0.084,-0.126,0.32,0.1,-0.15,1.4669999999999999,0.259,-0.188,1.325,-0.092,0.10099999999999999,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.33299999999999996,0.307,0.0,0.0,222,3.443,14.259,2,0.045,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),18.1,,,0.294,13.104000000000001,,12.694,,12.585999999999999,,12.559000000000001,,11.774000000000001,0.024,11.512,0.02,11.437999999999999,0.018000000000000002,12.742,,cumulative,19.826,1.5e-05,39.829,0.00016,-0.33,0.64,-0.43,0.58,2.2e-05,4.1e-05,2.7e-05,3.8e-05,-0.48,0.45,-0.68,0.48,0.83,0.47,-0.37,0.44,-0.41,0.49,0.55,0.47,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004770174/kplr004770174-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454967.5919999997,0.00885,-0.00885,/missions/kepler/dv_files/0047/004770174/kplr004770174-01-20160209194854_dvs.pdf,0,0,0,0,593.42,288.45,-180.78,0.12784,0.19535999999999998,-0.11602,LS+MCMC,1.0,kplr004770174-20160128150956_dvt.fits
K02971.02,FALSE POSITIVE,4770174,,2971.02,CANDIDATE,CANDIDATE,19 49 34.490,0.0,+39 49 44.55,0.0,159.6588,0.018000000000000002,-0.018000000000000002,31.9533679,0.0006667000000000001,-0.0006667000000000001,106.1,7.6,-7.6,8.424,0.486,-0.486,,,,0.773,0.057999999999999996,-0.5329999999999999,87.65,,,0.217,,,0.0,,,,,,0.01,0.002,-0.001,18.85,8.8,-8.8,1.65,0.29,-0.21,725.0,,,6313.0,113.0,-139.0,4.228,0.084,-0.126,0.32,0.1,-0.15,1.4669999999999999,0.259,-0.188,1.325,-0.092,0.10099999999999999,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.33299999999999996,0.307,0.0,0.0,39,3.432,8.692,2,0.465,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),15.2,,,0.21,13.104000000000001,,12.694,,12.585999999999999,,12.559000000000001,,11.774000000000001,0.024,11.512,0.02,11.437999999999999,0.018000000000000002,12.742,,cumulative,19.826,1.9e-05,39.829,0.0002,0.61,0.78,-0.54,0.72,-6.1e-05,7.9e-05,5.3e-05,7.3e-05,-1.05,0.33,0.84,0.37,1.35,0.42,-0.86,0.31,0.98,0.37,1.3,0.42,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004770174/kplr004770174-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454992.659,0.0181,-0.0181,/missions/kepler/dv_files/0047/004770174/kplr004770174-02-20160209194854_dvs.pdf,0,0,0,0,65.15,31.66,-19.85,0.12415999999999999,0.28924,-0.10315999999999999,LS+MCMC,0.9990000000000001,kplr004770174-20160128150956_dvt.fits
K01475.01,CONFIRMED,4770365,,1475.01,CANDIDATE,CANDIDATE,19 49 43.294,0.0,+39 50 52.22,0.0,178.94178,0.002,-0.002,1.609321941,3.0439999999999996e-06,-3.0439999999999996e-06,728.5,24.4,-24.4,1.6067,0.051,-0.051,,,,0.016,0.46299999999999997,-0.016,89.89,,,0.023,,,0.0,,,,,,0.024,0.001,-0.000695,7.856,0.531,-0.531,1.57,0.07,-0.08,958.0,,,4224.0,84.0,-84.0,4.662,0.025,-0.02,-0.2,0.15,-0.15,0.603,0.027000000000000003,-0.03,0.609,-0.033,0.033,,,,q1_q17_dr25_stellar,01011111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.644,0.10099999999999999,0.0,0.0,751,5.492999999999999,29.158,3,0.107,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),35.3,,,,17.151,,15.868,,15.415999999999999,,15.149000000000001,,14.045,0.032,13.321,0.03,13.2,0.034,15.937000000000001,,cumulative,19.829,8.7e-06,39.848,8e-05,-0.01,0.36,-0.86,0.29,,,0.00018999999999999998,0.00022,0.44,0.38,0.1,0.18,0.45,0.4,0.12,0.34,-0.05,0.16,0.13,0.27,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004770365/kplr004770365-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455011.942,0.00158,-0.00158,/missions/kepler/dv_files/0047/004770365/kplr004770365-01-20160209194854_dvs.pdf,0,0,0,0,199.28,36.07,-33.23,3.54074,0.23911999999999997,-1.3877899999999999,LS+MCMC,1.0,kplr004770365-20160128150956_dvt.fits
K01475.02,CONFIRMED,4770365,,1475.02,CANDIDATE,CANDIDATE,19 49 43.294,0.0,+39 50 52.22,0.0,185.47893,0.003,-0.003,9.51220046,3.21e-05,-3.21e-05,1169.4,40.2,-40.2,2.9497,0.084,-0.084,,,,0.133,0.337,-0.133,89.7,,,0.07400000000000001,,,0.0,,,,,,0.03,0.001,-0.000734,25.17,2.4,-2.4,1.99,0.08,-0.1,530.0,,,4224.0,84.0,-84.0,4.662,0.025,-0.02,-0.2,0.15,-0.15,0.603,0.027000000000000003,-0.03,0.609,-0.033,0.033,,,,q1_q17_dr25_stellar,01011111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.644,0.10099999999999999,0.0,0.0,121,4.423,24.002,3,0.42100000000000004,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),31.9,,,,17.151,,15.868,,15.415999999999999,,15.149000000000001,,14.045,0.032,13.321,0.03,13.2,0.034,15.937000000000001,,cumulative,19.829,1e-05,39.848,8.9e-05,-0.74,0.41,-0.95,0.32,,,0.00043,0.00043,0.35,0.23,0.37,0.17,0.51,0.19,0.01,0.19,0.21,0.16,0.21,0.17,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004770365/kplr004770365-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455018.4790000003,0.00296,-0.00296,/missions/kepler/dv_files/0047/004770365/kplr004770365-02-20160209194854_dvs.pdf,0,0,0,0,18.66,3.38,-3.11,3.3355699999999997,0.31196999999999997,-1.26047,LS+MCMC,0.975,kplr004770365-20160128150956_dvt.fits
K01475.03,CONFIRMED,4770365,,1475.03,CANDIDATE,CANDIDATE,19 49 43.294,0.0,+39 50 52.22,0.0,132.93871000000001,0.005,-0.005,4.72941177,3.075e-05,-3.075e-05,434.3,33.7,-33.7,2.234,0.156,-0.156,,,,0.23600000000000002,0.23399999999999999,-0.23600000000000002,89.16,,,0.047,,,0.0,,,,,,0.019,0.001,-0.000982,16.04,2.4,-2.4,1.22,0.05,-0.06,669.0,,,4224.0,84.0,-84.0,4.662,0.025,-0.02,-0.2,0.15,-0.15,0.603,0.027000000000000003,-0.03,0.609,-0.033,0.033,,,,q1_q17_dr25_stellar,01011111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.644,0.10099999999999999,0.0,0.0,236,2.929,10.887,3,0.983,CENT_KIC_POS,Mandel and Agol (2002 ApJ 580 171),14.6,,,,17.151,,15.868,,15.415999999999999,,15.149000000000001,,14.045,0.032,13.321,0.03,13.2,0.034,15.937000000000001,,cumulative,19.829,2.2e-05,39.847,0.0002,-0.41,0.91,-1.38,0.72,,,0.00033999999999999997,0.00032,-1.3,1.6,0.2,1.0,1.3,1.5,-1.7,1.1,0.05,0.94,1.7,1.1,Active,2017-05-10 00:00:00,3,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004770365/kplr004770365-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454965.9390000002,0.00548,-0.00548,/missions/kepler/dv_files/0047/004770365/kplr004770365-03-20160209194854_dvs.pdf,0,0,0,0,47.3,8.56,-7.89,3.48779,0.5252399999999999,-1.9219,LS+MCMC,0.987,kplr004770365-20160128150956_dvt.fits
K02243.03,CONFIRMED,4770617,,2243.03,CANDIDATE,CANDIDATE,19 49 54.506,0.0,+39 52 38.06,0.0,154.58136000000002,0.005,-0.005,31.445270899999997,0.0001698,-0.0001698,531.1,48.1,-48.1,1.758,0.10800000000000001,-0.10800000000000001,,,,0.97,0.006,-0.725,88.81,,,0.21,,,0.0,,,,,,0.027999999999999997,0.002,-0.008,46.6,23.1,-23.1,4.55,0.93,-0.77,721.0,,,6172.0,74.0,-86.0,4.198,0.13,-0.13,0.16,0.15,-0.15,1.4709999999999999,0.301,-0.247,1.25,-0.11599999999999999,0.095,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.32799999999999996,0.306,0.0,0.0,38,4.894,9.441,3,0.898,CENT_KIC_POS,Mandel and Agol (2002 ApJ 580 171),12.7,,,0.835,15.245,,14.76,,14.618,,14.575,,13.706,0.021,13.417,0.028999999999999998,13.347999999999999,0.037000000000000005,14.806,,cumulative,19.832,1.8e-05,39.878,0.00027,0.69,0.74,1.52,0.99,9e-05,0.00033999999999999997,0.0001,0.00045999999999999996,-0.14,0.65,-0.22,0.79,0.27,0.77,0.43,0.6,0.48,0.75,0.64,0.73,Active,2017-05-10 00:00:00,3,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004770617/kplr004770617-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454987.581,0.00513,-0.00513,/missions/kepler/dv_files/0047/004770617/kplr004770617-03-20160209194854_dvs.pdf,0,0,0,0,63.78,33.3,-22.03,1.93177,107.54565,-0.41916000000000003,LS+MCMC,0.972,kplr004770617-20160128150956_dvt.fits
K04367.01,CONFIRMED,4773392,,4367.01,CANDIDATE,CANDIDATE,19 52 07.932,0.0,+39 52 59.44,0.0,163.95737,0.006,-0.006,170.995748,0.001,-0.001,477.1,35.6,-35.6,3.88,0.174,-0.174,,,,0.8390000000000001,0.099,-0.589,89.76,,,0.6759999999999999,,,0.0,,,,,,0.023,0.003,-0.003,197.1,92.9,-92.9,4.9,0.83,-1.25,463.0,,,6127.0,73.0,-85.0,3.991,0.188,-0.10099999999999999,0.21,0.15,-0.15,1.983,0.337,-0.506,1.405,-0.19,0.127,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.32799999999999996,0.306,0.0,0.0,9,8.251,13.104000000000001,1,0.049,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),15.5,,,0.84,14.342,,13.94,,13.832,,13.802,,12.98,0.02,12.731,0.022000000000000002,12.687000000000001,0.024,13.985,,cumulative,19.869,2.2e-05,39.883,0.00028,0.6,0.91,-0.1,1.0,-0.00015,0.00044,-7e-05,0.00049,0.23,0.23,-0.89,0.84,0.92,0.81,0.33,0.2,-0.89,0.68,0.95,0.62,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0047/004773392/kplr004773392-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454996.957,0.00643,-0.00643,/missions/kepler/dv_files/0047/004773392/kplr004773392-01-20160209194854_dvs.pdf,0,0,0,0,10.86,4.73,-5.16,4.9544,23.362560000000002,-1.51536,LS+MCMC,0.971,kplr004773392-20160128150956_dvt.fits
